date,time,city,region,elevation,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,wind_deg,weather_id,frost
2023-01-17,06:00,Delhi,Northern,220,15.2,12.4,983.9,73,9.8,49,14.1,0,801,0
2023-01-17,14:00,Delhi,Northern,220,28.2,27.8,989.1,58,19.8,12,2.0,275,800,0
2023-01-17,22:00,Delhi,Northern,220,28.2,27.5,993.4,56,19.4,78,3.3,267,803,0
2023-01-19,02:00,Delhi,Northern,220,18.3,15.8,999.4,35,5.2,56,12.2,231,803,0
2023-01-19,06:00,Delhi,Northern,220,18.3,18.2,998.3,47,7.6,35,0.4,105,801,0
2023-01-19,14:00,Delhi,Northern,220,31.3,31.1,988.7,73,26.0,62,0.6,187,803,0
2023-01-19,22:00,Delhi,Northern,220,31.3,30.9,985.6,51,21.4,29,1.9,319,801,0
2023-01-21,02:00,Delhi,Northern,220,19.7,19.7,991.9,99,19.5,51,0.1,11,803,0
2023-01-21,06:00,Delhi,Northern,220,19.7,19.7,985.6,68,13.4,91,0.1,26,803,0
2023-01-21,14:00,Delhi,Northern,220,32.7,32.7,990.5,59,24.6,36,0.3,81,801,0
2023-01-21,22:00,Delhi,Northern,220,32.7,31.9,991.6,36,20.0,44,4.2,197,801,0
2023-01-23,02:00,Delhi,Northern,220,17.8,17.7,994.0,64,10.7,81,0.5,210,803,0
2023-01-23,06:00,Delhi,Northern,220,17.8,17.4,1003.7,50,7.8,41,1.8,151,801,0
2023-01-23,14:00,Delhi,Northern,220,30.8,30.7,1006.6,81,26.9,95,0.3,291,803,0
2023-01-23,22:00,Delhi,Northern,220,30.8,29.7,992.0,64,23.6,1,5.4,9,800,0
2023-01-25,02:00,Delhi,Northern,220,10.5,10.5,988.4,43,-1.0,92,0.2,190,803,0
2023-01-25,06:00,Delhi,Northern,220,10.5,9.2,1004.1,78,6.1,25,6.7,97,801,0
2023-01-25,14:00,Delhi,Northern,220,23.5,23.4,980.0,74,18.4,36,0.5,194,801,0
2023-01-25,22:00,Delhi,Northern,220,23.5,23.3,982.7,66,16.7,36,0.9,140,801,0
2023-01-27,02:00,Delhi,Northern,220,16.8,15.6,1005.2,59,8.6,82,6.1,317,803,0
2023-01-27,06:00,Delhi,Northern,220,16.8,16.7,996.7,59,8.6,36,0.5,37,801,0
2023-01-27,14:00,Delhi,Northern,220,29.8,29.1,986.6,67,23.3,10,4.0,198,800,0
2023-01-27,22:00,Delhi,Northern,220,29.8,28.9,989.7,61,22.1,20,4.7,209,801,0
2023-01-01,02:00,Lucknow,Northern,120,13.4,13.2,1007.3,81,9.7,73,1.0,48,803,0
2023-01-01,06:00,Lucknow,Northern,120,13.4,12.9,1008.8,50,3.4,63,2.7,6,803,0
2023-01-01,14:00,Lucknow,Northern,120,26.4,25.8,993.3,80,22.5,75,2.9,0,803,0
2023-01-01,22:00,Lucknow,Northern,120,26.4,24.8,1014.6,71,20.6,92,7.8,167,803,0
2023-01-03,02:00,Lucknow,Northern,120,13.7,12.6,996.2,62,6.1,77,5.4,307,803,0
2023-01-03,06:00,Lucknow,Northern,120,13.7,13.6,1002.7,91,11.9,30,0.7,52,801,0
2023-01-03,14:00,Lucknow,Northern,120,26.7,25.3,990.4,98,26.3,30,7.0,293,801,0
2023-01-03,22:00,Lucknow,Northern,120,26.7,25.0,1001.4,77,22.2,14,8.8,180,800,0
2023-01-05,02:00,Lucknow,Northern,120,13.3,11.8,1013.3,53,3.9,26,7.2,11,801,0
2023-01-05,06:00,Lucknow,Northern,120,13.3,12.3,998.5,88,10.8,18,5.0,72,800,0
2023-01-05,14:00,Lucknow,Northern,120,26.3,25.7,998.7,82,22.6,85,3.1,276,803,0
2023-01-05,22:00,Lucknow,Northern,120,26.3,24.8,988.8,41,14.5,92,7.6,219,803,0
2023-01-07,02:00,Lucknow,Northern,120,15.3,14.4,1005.0,61,7.5,6,4.7,71,800,0
2023-01-07,06:00,Lucknow,Northern,120,15.3,14.7,1012.1,71,9.5,70,2.9,21,803,0
2023-01-07,14:00,Lucknow,Northern,120,28.3,28.3,1008.2,74,23.2,27,0.2,48,801,0
2023-01-07,22:00,Lucknow,Northern,120,28.3,28.0,1000.4,93,26.8,55,1.5,290,803,0
2023-01-09,02:00,Lucknow,Northern,120,19.3,18.0,1003.0,91,17.5,26,6.8,133,801,0
2023-01-09,06:00,Lucknow,Northern,120,19.3,19.0,996.0,58,11.0,14,1.7,197,800,0
2023-01-09,14:00,Lucknow,Northern,120,32.3,31.5,1011.9,81,28.6,17,4.2,353,800,0
2023-01-09,22:00,Lucknow,Northern,120,32.3,31.6,1005.4,63,24.8,44,3.5,153,801,0
2023-01-11,02:00,Lucknow,Northern,120,17.9,17.8,1007.2,44,6.6,15,0.3,353,800,0
2023-01-11,06:00,Lucknow,Northern,120,17.9,17.2,991.8,85,15.0,64,3.3,226,803,0
2023-01-11,14:00,Lucknow,Northern,120,30.9,30.3,998.8,73,25.4,98,2.8,250,803,0
2023-01-11,22:00,Lucknow,Northern,120,30.9,30.8,1015.3,80,26.8,99,0.4,262,803,0
2023-01-13,02:00,Lucknow,Northern,120,16.7,16.1,1005.6,92,15.0,87,2.9,206,803,0
2023-01-13,06:00,Lucknow,Northern,120,16.7,16.0,995.6,73,11.2,70,3.3,183,803,0
2023-01-13,14:00,Lucknow,Northern,120,29.7,28.8,1000.6,56,20.9,94,4.3,211,803,0
2023-01-13,22:00,Lucknow,Northern,120,29.7,29.5,1013.3,37,17.1,91,1.0,299,803,0
2023-01-15,02:00,Lucknow,Northern,120,19.1,19.0,1011.9,71,13.2,92,0.6,192,803,0
2023-01-15,06:00,Lucknow,Northern,120,19.1,18.9,1007.3,79,14.8,77,0.8,4,803,0
2023-01-15,14:00,Lucknow,Northern,120,32.1,31.7,1005.5,56,23.2,40,1.7,102,801,0
2023-01-15,22:00,Lucknow,Northern,120,32.1,32.1,1004.8,72,26.4,26,0.1,59,801,0
2023-01-17,02:00,Lucknow,Northern,120,18.3,17.8,1006.4,46,7.4,1,2.3,188,800,0
2023-01-17,06:00,Lucknow,Northern,120,18.3,18.0,990.8,60,10.3,78,1.2,350,803,0
2023-01-17,14:00,Lucknow,Northern,120,31.3,30.7,1010.0,73,25.8,35,2.7,122,801,0
2023-01-17,22:00,Lucknow,Northern,120,31.3,30.4,996.3,56,22.4,48,4.6,341,801,0
2023-01-19,02:00,Lucknow,Northern,120,13.5,10.3,1004.2,49,3.4,80,16.1,327,803,0
2023-01-19,06:00,Lucknow,Northern,120,13.5,13.4,992.6,72,7.8,34,0.6,208,801,0
2023-01-19,14:00,Lucknow,Northern,120,26.5,23.8,1002.5,73,21.2,26,13.5,74,801,0
2023-01-19,22:00,Lucknow,Northern,120,26.5,24.1,995.8,100,26.5,36,11.9,52,801,0
2023-01-21,02:00,Lucknow,Northern,120,17.4,17.2,1006.3,84,14.2,70,1.3,93,803,0
2023-01-21,06:00,Lucknow,Northern,120,17.4,14.5,994.8,81,13.7,40,14.7,142,801,0
2023-01-21,14:00,Lucknow,Northern,120,30.4,30.2,1002.7,53,21.0,59,1.0,31,803,0
2023-01-21,22:00,Lucknow,Northern,120,30.4,30.1,1000.6,93,29.1,92,1.8,256,803,0
2023-01-23,02:00,Lucknow,Northern,120,19.9,19.1,1002.9,65,12.8,5,4.1,246,800,0
2023-01-23,06:00,Lucknow,Northern,120,19.9,19.5,1000.6,70,14.0,41,2.2,199,801,0
2023-01-23,14:00,Lucknow,Northern,120,32.9,32.2,1008.1,65,25.9,4,3.3,211,800,0
2023-01-23,22:00,Lucknow,Northern,120,32.9,32.9,996.8,91,31.2,57,0.2,182,803,0
2023-01-25,02:00,Lucknow,Northern,120,12.5,12.5,1006.2,65,5.5,94,0.1,257,803,0
2023-01-25,06:00,Lucknow,Northern,120,12.5,11.8,1021.3,70,6.5,70,3.6,186,803,0
2023-01-25,14:00,Lucknow,Northern,120,25.5,25.5,996.8,64,18.3,93,0.3,65,803,0
2023-01-25,22:00,Lucknow,Northern,120,25.5,25.1,1009.3,65,18.5,13,2.1,149,800,0
2023-01-27,02:00,Lucknow,Northern,120,13.6,10.9,1011.8,65,6.6,93,13.6,90,803,0
2023-01-27,06:00,Lucknow,Northern,120,13.6,13.1,1002.8,82,10.0,42,2.4,208,801,0
2023-01-27,14:00,Lucknow,Northern,120,26.6,25.9,991.0,70,20.6,51,3.6,43,803,0
2023-01-27,22:00,Lucknow,Northern,120,26.6,25.6,1006.2,55,17.6,65,5.1,157,803,0
2023-02-01,02:00,Leh,Himalayan,3500,-25.6,-26.6,655.1,77,-30.2,48,4.9,330,801,1
2023-02-01,06:00,Leh,Himalayan,3500,-25.6,-26.3,682.8,87,-28.3,35,3.3,134,801,1
2023-02-01,14:00,Leh,Himalayan,3500,-12.6,-14.0,665.5,66,-19.4,87,7.0,286,803,1
2023-02-01,22:00,Leh,Himalayan,3500,-12.6,-12.7,666.8,89,-14.8,23,0.5,148,801,1
2023-02-03,02:00,Leh,Himalayan,3500,-23.9,-24.4,661.5,68,-30.3,20,2.3,120,801,1
2023-02-03,06:00,Leh,Himalayan,3500,-23.9,-24.5,656.7,66,-30.7,99,3.0,192,803,1
2023-02-03,14:00,Leh,Himalayan,3500,-10.9,-11.8,669.5,58,-19.3,48,4.6,281,801,0
2023-02-03,22:00,Leh,Himalayan,3500,-10.9,-11.4,672.4,82,-14.5,24,2.5,28,801,1
2023-02-05,02:00,Leh,Himalayan,3500,-21.8,-22.2,674.7,72,-27.5,94,2.1,135,803,1
2023-02-05,06:00,Leh,Himalayan,3500,-21.8,-22.9,688.5,73,-27.2,91,5.6,76,803,1
2023-02-05,14:00,Leh,Himalayan,3500,-8.8,-10.5,670.8,70,-14.8,90,8.4,276,803,1
2023-02-05,22:00,Leh,Himalayan,3500,-8.8,-9.6,664.4,91,-10.7,91,4.0,318,803,1
2023-02-07,02:00,Leh,Himalayan,3500,-26.0,-26.3,665.0,57,-34.6,70,1.8,1,803,0
2023-02-07,06:00,Leh,Himalayan,3500,-26.0,-26.2,664.1,85,-29.1,32,1.2,263,801,1
2023-02-07,14:00,Leh,Himalayan,3500,-13.0,-13.4,666.7,68,-19.4,60,2.0,162,803,1
2023-02-07,22:00,Leh,Himalayan,3500,-13.0,-15.6,665.7,53,-22.3,48,13.1,119,801,0
2023-02-09,02:00,Leh,Himalayan,3500,-25.8,-26.9,674.6,71,-31.5,71,6.0,6,803,1
2023-02-09,06:00,Leh,Himalayan,3500,-25.8,-26.4,679.6,85,-28.8,6,3.3,211,800,1
2023-02-09,14:00,Leh,Himalayan,3500,-12.8,-13.4,660.9,66,-19.5,46,3.3,168,801,1
2023-02-09,22:00,Leh,Himalayan,3500,-12.8,-13.7,664.5,40,-24.8,46,4.5,129,801,0
2023-02-11,02:00,Leh,Himalayan,3500,-17.9,-18.0,649.6,73,-23.3,15,0.4,58,800,1
2023-02-11,06:00,Leh,Himalayan,3500,-17.9,-18.1,663.1,68,-24.3,96,0.7,12,803,1
2023-02-11,14:00,Leh,Himalayan,3500,-4.9,-5.5,656.1,79,-9.2,59,3.0,261,803,1
2023-02-11,22:00,Leh,Himalayan,3500,-4.9,-5.0,671.5,75,-9.9,77,0.2,74,803,1
2023-02-13,02:00,Leh,Himalayan,3500,-28.3,-28.7,656.1,100,-28.3,2,1.8,173,800,1
2023-02-13,06:00,Leh,Himalayan,3500,-28.3,-29.3,681.0,61,-36.1,35,4.9,243,801,1
2023-02-13,14:00,Leh,Himalayan,3500,-15.3,-16.9,671.0,53,-24.8,59,8.2,130,803,0
2023-02-13,22:00,Leh,Himalayan,3500,-15.3,-16.3,668.2,62,-22.8,15,5.2,55,800,1
2023-02-15,02:00,Leh,Himalayan,3500,-22.9,-23.4,653.3,65,-30.0,9,2.1,219,800,1
2023-02-15,06:00,Leh,Himalayan,3500,-22.9,-23.3,657.8,76,-27.8,22,1.8,23,801,1
2023-02-15,14:00,Leh,Himalayan,3500,-9.9,-10.5,670.5,62,-17.5,32,2.6,228,801,1
2023-02-15,22:00,Leh,Himalayan,3500,-9.9,-11.1,664.2,63,-17.4,71,5.7,83,803,1
2023-02-17,02:00,Leh,Himalayan,3500,-24.5,-25.1,661.5,47,-35.0,19,3.0,46,800,0
2023-02-17,06:00,Leh,Himalayan,3500,-24.5,-26.0,656.7,49,-34.7,78,7.6,78,803,0
2023-02-17,14:00,Leh,Himalayan,3500,-11.5,-12.9,674.0,54,-20.8,95,7.0,49,803,0
2023-02-17,22:00,Leh,Himalayan,3500,-11.5,-11.7,650.0,69,-17.8,40,1.2,241,801,1
2023-02-19,02:00,Leh,Himalayan,3500,-21.3,-22.2,651.7,67,-27.9,58,4.5,128,803,1
2023-02-19,06:00,Leh,Himalayan,3500,-21.3,-21.8,662.2,75,-26.4,88,2.1,146,803,1
2023-02-19,14:00,Leh,Himalayan,3500,-8.3,-8.4,661.2,51,-18.0,28,0.1,61,801,0
2023-02-19,22:00,Leh,Himalayan,3500,-8.3,-8.9,663.7,67,-14.9,61,3.0,13,803,1
2023-02-21,02:00,Leh,Himalayan,3500,-23.3,-23.9,666.5,65,-30.3,55,3.0,31,803,1
2023-02-21,06:00,Leh,Himalayan,3500,-23.3,-23.4,671.2,73,-28.6,93,0.8,147,803,1
2023-02-21,14:00,Leh,Himalayan,3500,-10.3,-10.6,667.8,69,-16.5,4,1.5,52,800,1
2023-02-21,22:00,Leh,Himalayan,3500,-10.3,-10.4,665.6,65,-17.3,77,0.7,275,803,1
2023-02-23,02:00,Leh,Himalayan,3500,-25.5,-25.9,658.7,67,-32.0,50,2.2,90,803,1
2023-02-23,06:00,Leh,Himalayan,3500,-25.5,-25.6,677.1,83,-28.9,33,0.6,260,801,1
2023-02-23,14:00,Leh,Himalayan,3500,-12.5,-12.7,666.2,90,-14.4,54,1.4,328,803,1
2023-02-23,22:00,Leh,Himalayan,3500,-12.5,-13.6,660.2,73,-17.8,83,5.5,215,803,1
2023-02-25,02:00,Leh,Himalayan,3500,-19.6,-20.2,661.0,73,-25.0,48,2.9,359,801,1
2023-02-25,06:00,Leh,Himalayan,3500,-19.6,-19.8,667.0,57,-28.2,50,0.7,285,803,0
2023-02-25,14:00,Leh,Himalayan,3500,-6.6,-7.0,668.8,37,-19.2,89,1.6,81,803,0
2023-02-25,22:00,Leh,Himalayan,3500,-6.6,-6.7,670.7,64,-13.9,72,0.2,173,803,1
2023-02-27,02:00,Leh,Himalayan,3500,-32.0,-32.9,657.8,67,-38.6,41,4.7,16,801,1
2023-02-27,06:00,Leh,Himalayan,3500,-32.0,-32.2,667.3,100,-32.0,7,1.2,105,800,1
2023-02-27,14:00,Leh,Himalayan,3500,-19.0,-19.5,659.0,51,-28.8,12,2.5,254,800,0
2023-02-27,22:00,Leh,Himalayan,3500,-19.0,-19.0,667.7,70,-25.0,85,0.1,335,803,1
2023-02-01,02:00,Shimla,Himalayan,2200,-5.4,-5.9,788.1,71,-11.3,2,2.2,263,800,1
2023-02-01,06:00,Shimla,Himalayan,2200,-5.4,-5.5,791.6,51,-15.3,72,0.4,308,803,0
2023-02-01,14:00,Shimla,Himalayan,2200,7.6,7.3,797.2,78,3.2,96,1.6,145,803,0
2023-02-01,22:00,Shimla,Himalayan,2200,7.6,7.3,799.0,77,3.0,13,1.2,138,800,0
2023-02-03,02:00,Shimla,Himalayan,2200,-15.8,-16.3,793.5,54,-25.0,21,2.5,187,801,0
2023-02-03,06:00,Shimla,Himalayan,2200,-15.8,-15.9,782.0,63,-23.2,9,0.1,253,800,1
2023-02-03,14:00,Shimla,Himalayan,2200,-2.8,-3.2,802.3,57,-11.5,19,1.8,308,800,0
2023-02-03,22:00,Shimla,Himalayan,2200,-2.8,-3.0,790.4,56,-11.6,27,0.9,181,801,0
2023-02-05,02:00,Shimla,Himalayan,2200,-13.3,-14.4,793.0,52,-22.9,77,5.9,337,803,0
2023-02-05,06:00,Shimla,Himalayan,2200,-13.3,-13.3,795.7,56,-22.1,14,0.1,19,800,0
2023-02-05,14:00,Shimla,Himalayan,2200,-0.3,-0.4,801.3,92,-1.8,70,0.6,295,803,0
2023-02-05,22:00,Shimla,Himalayan,2200,-0.3,-0.4,800.1,78,-4.6,45,0.8,349,801,0
2023-02-07,02:00,Shimla,Himalayan,2200,-0.5,-0.5,795.8,60,-8.4,64,0.1,186,803,0
2023-02-07,06:00,Shimla,Himalayan,2200,-0.5,-1.6,801.8,61,-8.2,87,5.3,129,803,1
2023-02-07,14:00,Shimla,Himalayan,2200,12.5,12.4,802.7,63,5.0,25,0.4,46,801,0
2023-02-07,22:00,Shimla,Himalayan,2200,12.5,12.4,781.2,63,5.0,9,0.6,175,800,0
2023-02-09,02:00,Shimla,Himalayan,2200,-14.6,-14.7,801.1,77,-19.1,19,0.5,24,800,1
2023-02-09,06:00,Shimla,Himalayan,2200,-14.6,-14.7,780.5,66,-21.3,35,0.6,274,801,1
2023-02-09,14:00,Shimla,Himalayan,2200,-1.6,-2.4,779.2,66,-8.3,95,3.8,10,803,1
2023-02-09,22:00,Shimla,Himalayan,2200,-1.6,-2.5,792.8,82,-5.1,63,4.2,105,803,1
2023-02-11,02:00,Shimla,Himalayan,2200,-18.9,-19.4,786.8,57,-27.5,70,2.7,3,803,0
2023-02-11,06:00,Shimla,Himalayan,2200,-18.9,-19.0,784.1,84,-22.2,68,0.4,286,803,1
2023-02-11,14:00,Shimla,Himalayan,2200,-5.9,-5.9,782.3,76,-10.8,97,0.2,14,803,1
2023-02-11,22:00,Shimla,Himalayan,2200,-5.9,-7.4,783.5,67,-12.5,96,7.4,167,803,1
2023-02-13,02:00,Shimla,Himalayan,2200,-9.2,-9.4,790.9,89,-11.3,40,1.2,154,801,1
2023-02-13,06:00,Shimla,Himalayan,2200,-9.2,-9.4,787.6,74,-14.4,31,1.1,35,801,1
2023-02-13,14:00,Shimla,Himalayan,2200,3.8,3.7,777.7,75,-1.1,47,0.7,252,801,0
2023-02-13,22:00,Shimla,Himalayan,2200,3.8,1.8,798.4,76,-1.0,96,10.3,306,803,0
2023-02-15,02:00,Shimla,Himalayan,2200,-14.8,-15.3,792.0,69,-21.0,97,2.6,115,803,1
2023-02-15,06:00,Shimla,Himalayan,2200,-14.8,-15.2,788.2,59,-23.0,86,2.1,26,803,0
2023-02-15,14:00,Shimla,Himalayan,2200,-1.8,-2.2,787.2,54,-11.0,21,2.0,177,801,0
2023-02-15,22:00,Shimla,Himalayan,2200,-1.8,-1.9,787.5,45,-12.8,31,0.3,149,801,0
2023-02-17,02:00,Shimla,Himalayan,2200,-15.8,-16.0,789.5,91,-17.5,19,0.8,267,800,1
2023-02-17,06:00,Shimla,Himalayan,2200,-15.8,-16.4,803.7,80,-19.8,73,3.0,46,803,1
2023-02-17,14:00,Shimla,Himalayan,2200,-2.8,-4.2,794.9,100,-2.8,64,7.0,263,803,1
2023-02-17,22:00,Shimla,Himalayan,2200,-2.8,-4.5,807.1,34,-16.1,24,8.3,295,801,0
2023-02-19,02:00,Shimla,Himalayan,2200,-10.9,-12.4,806.8,68,-17.2,66,7.6,240,803,1
2023-02-19,06:00,Shimla,Himalayan,2200,-10.9,-11.1,786.0,75,-15.8,61,0.8,93,803,1
2023-02-19,14:00,Shimla,Himalayan,2200,2.1,2.1,814.9,79,-2.1,90,0.2,267,803,1
2023-02-19,22:00,Shimla,Himalayan,2200,2.1,0.5,792.7,84,-1.1,20,7.9,54,801,0
2023-02-21,02:00,Shimla,Himalayan,2200,-15.7,-16.0,793.8,60,-23.7,76,1.3,267,803,1
2023-02-21,06:00,Shimla,Himalayan,2200,-15.7,-16.2,781.0,59,-23.9,55,2.2,200,803,0
2023-02-21,14:00,Shimla,Himalayan,2200,-2.7,-3.0,793.4,70,-8.6,49,1.7,132,801,1
2023-02-21,22:00,Shimla,Himalayan,2200,-2.7,-2.8,790.0,73,-8.1,59,0.5,52,803,1
2023-02-23,02:00,Shimla,Himalayan,2200,-20.1,-20.5,797.5,68,-26.6,45,1.7,323,801,1
2023-02-23,06:00,Shimla,Himalayan,2200,-20.1,-24.7,774.9,63,-27.5,44,23.1,142,801,1
2023-02-23,14:00,Shimla,Himalayan,2200,-7.1,-7.4,791.5,58,-15.6,80,1.4,172,803,0
2023-02-23,22:00,Shimla,Himalayan,2200,-7.1,-7.5,795.0,81,-11.0,88,1.8,49,803,1
2023-02-25,02:00,Shimla,Himalayan,2200,-12.1,-15.5,790.9,67,-18.7,95,17.1,339,803,1
2023-02-25,06:00,Shimla,Himalayan,2200,-12.1,-13.0,797.2,82,-15.6,3,4.5,85,800,1
2023-02-25,14:00,Shimla,Himalayan,2200,0.9,0.6,766.9,100,0.9,1,1.7,198,800,1
2023-02-25,22:00,Shimla,Himalayan,2200,0.9,0.4,808.4,56,-7.9,55,2.5,85,803,0
2023-02-27,02:00,Shimla,Himalayan,2200,-14.9,-15.7,795.3,89,-17.1,78,3.6,329,803,1
2023-02-27,06:00,Shimla,Himalayan,2200,-14.9,-14.9,796.4,66,-21.8,29,0.0,313,801,1
2023-02-27,14:00,Shimla,Himalayan,2200,-1.9,-2.7,792.6,65,-8.8,22,4.0,247,801,1
2023-02-27,22:00,Shimla,Himalayan,2200,-1.9,-2.0,796.8,53,-11.3,16,0.4,167,800,0
2023-02-01,02:00,Srinagar,Himalayan,1600,-10.7,-11.9,855.9,79,-15.0,9,5.9,40,800,1
2023-02-01,06:00,Srinagar,Himalayan,1600,-10.7,-11.6,865.8,71,-16.6,86,4.5,341,803,1
2023-02-01,14:00,Srinagar,Himalayan,1600,2.3,2.1,847.0,79,-2.0,47,0.8,99,801,0
2023-02-01,22:00,Srinagar,Himalayan,1600,2.3,1.9,854.3,70,-3.7,73,1.8,328,803,0
2023-02-03,02:00,Srinagar,Himalayan,1600,5.1,4.6,841.8,82,1.4,73,2.6,160,803,0
2023-02-03,06:00,Srinagar,Himalayan,1600,5.1,4.0,851.5,100,5.1,2,5.3,131,800,0
2023-02-03,14:00,Srinagar,Himalayan,1600,18.1,17.1,856.4,96,17.2,86,5.2,31,803,0
2023-02-03,22:00,Srinagar,Himalayan,1600,18.1,17.4,857.9,76,13.3,40,3.5,9,801,0
2023-02-05,02:00,Srinagar,Himalayan,1600,-7.0,-7.7,854.7,75,-12.1,45,3.4,84,801,1
2023-02-05,06:00,Srinagar,Himalayan,1600,-7.0,-7.9,846.6,75,-12.0,88,4.5,252,803,1
2023-02-05,14:00,Srinagar,Himalayan,1600,6.0,3.4,864.1,48,-4.4,80,12.9,144,803,0
2023-02-05,22:00,Srinagar,Himalayan,1600,6.0,5.4,848.3,52,-3.5,45,2.9,57,801,0
2023-02-07,02:00,Srinagar,Himalayan,1600,-7.1,-8.2,854.4,83,-10.5,80,5.4,250,803,1
2023-02-07,06:00,Srinagar,Himalayan,1600,-7.1,-7.3,850.8,89,-9.3,77,1.2,130,803,1
2023-02-07,14:00,Srinagar,Himalayan,1600,5.9,4.4,853.6,61,-1.8,20,7.7,202,801,0
2023-02-07,22:00,Srinagar,Himalayan,1600,5.9,5.6,843.9,75,0.8,14,1.2,323,800,0
2023-02-09,02:00,Srinagar,Himalayan,1600,-2.2,-2.9,864.2,83,-5.6,84,3.2,250,803,1
2023-02-09,06:00,Srinagar,Himalayan,1600,-2.2,-2.9,853.6,64,-9.5,5,3.1,60,800,1
2023-02-09,14:00,Srinagar,Himalayan,1600,10.8,8.8,841.0,81,7.0,57,9.8,17,803,0
2023-02-09,22:00,Srinagar,Himalayan,1600,10.8,10.4,848.2,63,3.3,36,1.7,234,801,0
2023-02-11,02:00,Srinagar,Himalayan,1600,-1.2,-2.2,858.4,75,-6.2,26,5.0,343,801,0
2023-02-11,06:00,Srinagar,Himalayan,1600,-1.2,-1.3,865.6,88,-3.5,95,0.7,116,803,1
2023-02-11,14:00,Srinagar,Himalayan,1600,11.8,10.8,874.4,98,11.4,17,5.1,130,800,0
2023-02-11,22:00,Srinagar,Himalayan,1600,11.8,11.6,851.5,47,1.3,55,1.0,262,803,0
2023-02-13,02:00,Srinagar,Himalayan,1600,-3.3,-3.4,837.0,79,-7.6,54,0.3,150,803,1
2023-02-13,06:00,Srinagar,Himalayan,1600,-3.3,-4.2,840.5,65,-10.4,14,4.6,334,800,1
2023-02-13,14:00,Srinagar,Himalayan,1600,9.7,9.5,850.9,52,0.1,44,1.1,288,801,0
2023-02-13,22:00,Srinagar,Himalayan,1600,9.7,9.4,850.2,57,1.1,36,1.5,79,801,0
2023-02-15,02:00,Srinagar,Himalayan,1600,-6.4,-6.5,845.8,80,-10.4,9,0.7,81,800,1
2023-02-15,06:00,Srinagar,Himalayan,1600,-6.4,-8.0,851.7,86,-9.2,2,8.0,102,800,1
2023-02-15,14:00,Srinagar,Himalayan,1600,6.6,6.4,854.0,91,4.8,65,1.3,258,803,0
2023-02-15,22:00,Srinagar,Himalayan,1600,6.6,6.3,845.5,56,-2.2,14,1.5,207,800,0
2023-02-17,02:00,Srinagar,Himalayan,1600,-10.2,-11.1,848.8,58,-18.6,46,4.5,271,801,0
2023-02-17,06:00,Srinagar,Himalayan,1600,-10.2,-10.3,864.4,55,-19.2,34,0.7,246,801,0
2023-02-17,14:00,Srinagar,Himalayan,1600,2.8,2.0,853.4,72,-2.7,59,4.1,83,803,0
2023-02-17,22:00,Srinagar,Himalayan,1600,2.8,2.1,857.4,69,-3.3,50,3.6,139,803,1
2023-02-19,02:00,Srinagar,Himalayan,1600,-6.0,-7.4,851.2,100,-6.0,24,7.4,95,801,1
2023-02-19,06:00,Srinagar,Himalayan,1600,-6.0,-6.0,861.8,74,-11.2,61,0.2,40,803,1
2023-02-19,14:00,Srinagar,Himalayan,1600,7.0,6.5,840.0,76,2.2,56,2.6,101,803,0
2023-02-19,22:00,Srinagar,Himalayan,1600,7.0,6.3,864.6,94,5.8,30,3.8,333,801,0
2023-02-21,02:00,Srinagar,Himalayan,1600,2.5,0.9,853.6,81,-1.2,7,8.1,254,800,0
2023-02-21,06:00,Srinagar,Himalayan,1600,2.5,1.9,854.9,44,-8.7,35,3.1,113,801,0
2023-02-21,14:00,Srinagar,Himalayan,1600,15.5,13.3,857.3,41,3.7,90,11.2,323,803,0
2023-02-21,22:00,Srinagar,Himalayan,1600,15.5,15.1,841.8,87,12.9,84,2.3,321,803,0
2023-02-23,02:00,Srinagar,Himalayan,1600,-4.5,-4.8,859.1,64,-11.8,14,1.2,50,800,1
2023-02-23,06:00,Srinagar,Himalayan,1600,-4.5,-5.1,850.3,71,-10.4,74,2.6,0,803,1
2023-02-23,14:00,Srinagar,Himalayan,1600,8.5,7.7,865.8,82,4.8,11,3.9,160,800,0
2023-02-23,22:00,Srinagar,Himalayan,1600,8.5,7.9,848.5,53,-1.0,15,2.9,214,800,0
2023-02-25,02:00,Srinagar,Himalayan,1600,-0.1,-2.3,853.3,74,-5.3,22,11.2,269,801,1
2023-02-25,06:00,Srinagar,Himalayan,1600,-0.1,-0.3,867.8,86,-3.0,64,1.2,90,803,0
2023-02-25,14:00,Srinagar,Himalayan,1600,12.9,12.8,859.7,64,5.7,77,0.4,38,803,0
2023-02-25,22:00,Srinagar,Himalayan,1600,12.9,12.3,849.2,72,7.4,7,3.0,339,800,0
2023-02-27,02:00,Srinagar,Himalayan,1600,-1.0,-1.2,858.6,49,-11.1,10,1.2,346,800,0
2023-02-27,06:00,Srinagar,Himalayan,1600,-1.0,-1.0,872.7,55,-9.9,45,0.1,182,801,0
2023-02-27,14:00,Srinagar,Himalayan,1600,12.0,11.5,861.6,73,6.7,14,2.6,164,800,0
2023-02-27,22:00,Srinagar,Himalayan,1600,12.0,12.0,860.6,73,6.6,48,0.3,81,801,0
2023-02-01,02:00,Manali,Himalayan,2050,-12.2,-13.6,811.3,53,-21.6,85,6.9,334,803,0
